Year,region,province_city,foreign,overseas,domestic,total,is_region_total
2019,Region I (ILOCOS REGION),Bugallion,0,0,0,0,0
2019,Region I (ILOCOS REGION),Dagupan City,630,0,86778,87408,0
2019,Region I (ILOCOS REGION),Dasol,9,0,4163,4172,0
2019,Region I (ILOCOS REGION),Labrador,621,0,5891,6512,0
2019,Region I (ILOCOS REGION),Lingayen,429,0,139668,140097,0
2019,Region I (ILOCOS REGION),San Fabian,21,0,25343,25364,0
2019,Region I (ILOCOS REGION),Sta. Maria,6,0,937,943,0
2019,Region I (ILOCOS REGION),Urdaneta City,779,0,87468,88247,0
2019,Region I (ILOCOS REGION),Villasis,113,0,3508,3621,0
2019,Region II (CAGAYAN VALLEY),Region II (CAGAYAN VALLEY),158074,197,1079050,1237321,1
2019,Region II (CAGAYAN VALLEY),Batanes,1346,0,43739,45085,0
2019,Region II (CAGAYAN VALLEY),Cagayan,148826,177,383114,532117,0
2019,Region II (CAGAYAN VALLEY),Tuguegarao City,2687,27,140542,143256,0
2019,Region II (CAGAYAN VALLEY),Others,146139,150,242572,388861,0
2019,Region II (CAGAYAN VALLEY),Isabela,5497,20,468741,474258,0
2019,Region II (CAGAYAN VALLEY),Cauayan City,1994,0,111343,113337,0
2019,Region II (CAGAYAN VALLEY),Ilagan City,315,20,30419,30754,0
2019,Region II (CAGAYAN VALLEY),Santiago City,2397,0,182127,184524,0
2019,Region II (CAGAYAN VALLEY),Others,791,0,144852,145643,0
2019,Region II (CAGAYAN VALLEY),Nueva Vizcaya,2405,0,172444,174849,0
2019,Region II (CAGAYAN VALLEY),Quirino,0,0,11012,11012,0
2019,Region III (CENTRAL LUZON),Region III (CENTRAL LUZON),672372,3367,3410635,4086374,1
2019,Region III (CENTRAL LUZON),Aurora,162,0,273744,273906,0
2019,Region III (CENTRAL LUZON),Bataan,11034,0,386815,397849,0
2019,Region III (CENTRAL LUZON),Bulacan,0,0,149171,149171,0
2019,Region III (CENTRAL LUZON),Nueva Ecija,13959,0,302771,316730,0
2019,Region III (CENTRAL LUZON),Pampanga,411154,0,499512,910666,0
2019,Region III (CENTRAL LUZON),Clark,391457,0,330110,721567,0
2019,Region III (CENTRAL LUZON),San Fernando City,6599,0,122957,129556,0
2019,Region III (CENTRAL LUZON),Others,13098,0,46445,59543,0
2019,Region III (CENTRAL LUZON),Tarlac,14796,646,93264,108706,0
2019,Region III (CENTRAL LUZON),Zambales,76644,0,773596,850240,0
2019,Region III (CENTRAL LUZON),SBMA,98861,2038,907731,1008630,0
2019,Region III (CENTRAL LUZON),Angeles City,45762,683,24031,70476,0
2019,Region III (CENTRAL LUZON),Olongapo City,0,0,0,0,0
2019,Region IV-A CALABARZON,Region IV-A CALABARZON,244111,4565,8670201,8918877,1
2019,Region IV-A CALABARZON,Batangas,136148,58,2027977,2164183,0
2019,Region IV-A CALABARZON,Alitagtag,0,0,3412,3412,0
2019,Region IV-A CALABARZON,Balayan,361,0,95817,96178,0
2019,Region IV-A CALABARZON,Batangas City,21384,0,189582,210966,0
2019,Region IV-A CALABARZON,Balete,0,0,14966,14966,0
2019,Region IV-A CALABARZON,Bauan,0,0,47414,47414,0
2019,Region IV-A CALABARZON,Calatagan,0,0,114511,114511,0
2019,Region IV-A CALABARZON,Cuenca,0,0,51401,51401,0
2019,Region IV-A CALABARZON,Ibaan,0,0,34023,34023,0
2019,Region IV-A CALABARZON,Laurel,0,0,0,0,0
2019,Region IV-A CALABARZON,Lemery,163,0,52196,52359,0
2019,Region IV-A CALABARZON,Lian,0,0,0,0,0
2019,Region IV-A CALABARZON,Lipa City,11103,0,42388,53491,0
2019,Region IV-A CALABARZON,Lobo,301,0,62751,63052,0
2019,Region IV-A CALABARZON,Mabini,50748,0,95489,146237,0
2019,Region IV-A CALABARZON,Malvar,10195,0,33793,43988,0
2019,Region IV-A CALABARZON,Mataas na Kahoy,0,0,80575,80575,0
2019,Region IV-A CALABARZON,Nasugbu,13797,0,430146,443943,0
2019,Region IV-A CALABARZON,Rosario,171,58,3646,3875,0
2019,Region IV-A CALABARZON,San Juan,1420,0,376753,378173,0
2019,Region IV-A CALABARZON,San Pascual,0,0,796,796,0
2019,Region IV-A CALABARZON,Santo Tomas,26505,0,55462,81967,0
2019,Region IV-A CALABARZON,Taal,0,0,0,0,0
2019,Region IV-A CALABARZON,Talisay,0,0,93240,93240,0
2019,Region IV-A CALABARZON,Tanauan,0,0,21524,21524,0
2019,Region IV-A CALABARZON,Tingloy,0,0,128092,128092,0
2019,Region IV-A CALABARZON,Cavite,67259,0,1385828,1453087,0
2019,Region IV-A CALABARZON,Amadeo,0,0,0,0,0
2019,Region IV-A CALABARZON,Carmona,9906,0,501,10407,0
2019,Region IV-A CALABARZON,Cavite City,0,0,0,0,0
2019,Region IV-A CALABARZON,City of Dasmariñas,85,0,6491,6576,0
2019,Region IV-A CALABARZON,Gen. Trias,0,0,0,0,0
2019,Region IV-A CALABARZON,Tagaytay City,0,0,1298279,1298279,0
2019,Region IV-A CALABARZON,Trece Martirez,57268,0,80557,137825,0
2019,Region IV-A CALABARZON,Laguna,19776,52,1292589,1312417,0
2019,Region IV-A CALABARZON,Calamba City,15558,0,1081769,1097327,0
2019,Region IV-A CALABARZON,Calauan,0,0,0,0,0
2019,Region IV-A CALABARZON,Cavinti,0,0,0,0,0
2019,Region IV-A CALABARZON,Los Bañ0s,79,0,67982,68061,0
2019,Region IV-A CALABARZON,Lumban,2788,0,80924,83712,0
2019,Region IV-A CALABARZON,Majayjay,30,0,38192,38222,0
2019,Region IV-A CALABARZON,Nagcarlan,101,52,8201,8354,0
2019,Region IV-A CALABARZON,Rizal,0,0,343,343,0
2019,Region IV-A CALABARZON,Pakil,0,0,54,54,0
2019,Region IV-A CALABARZON,San Pablo,0,0,1974,1974,0
2019,Region IV-A CALABARZON,Santa Cruz,52,0,8245,8297,0
2019,Region IV-A CALABARZON,Sta. Rosa City,1168,0,4905,6073,0
2019,Region IV-A CALABARZON,Victoria,0,0,0,0,0
2019,Region IV-A CALABARZON,Quezon,6804,4455,1290227,1301486,0
2019,Region IV-A CALABARZON,Agdangan,0,0,0,0,0
2019,Region IV-A CALABARZON,Alamat,34,0,1374,1408,0
2019,Region IV-A CALABARZON,Atimonan,722,170,35229,36121,0
2019,Region IV-A CALABARZON,Buenavista,0,0,0,0,0
2019,Region IV-A CALABARZON,Burdeos,0,0,0,0,0
2019,Region IV-A CALABARZON,Calauag,28,0,325,353,0
2019,Region IV-A CALABARZON,Catanauan,0,0,0,0,0
2019,Region IV-A CALABARZON,Candelaria,97,0,2905,3002,0
2019,Region IV-A CALABARZON,Dolores,63,0,345,408,0
2019,Region IV-A CALABARZON,Gen Luna,0,0,17,17,0
2019,Region IV-A CALABARZON,Gen. Nakar,21,0,24723,24744,0
2019,Region IV-A CALABARZON,Guinayangan,0,0,0,0,0
2019,Region IV-A CALABARZON,Gumaca,87,0,24752,24839,0
2019,Region IV-A CALABARZON,Infanta,10,0,39867,39877,0
2019,Region IV-A CALABARZON,Jomalig,41,0,45311,45352,0
2019,Region IV-A CALABARZON,Lopez,126,0,2566,2692,0
2019,Region IV-A CALABARZON,Lucban,0,0,38947,38947,0
2019,Region IV-A CALABARZON,Lucena City,512,0,77947,78459,0
2019,Region IV-A CALABARZON,Macelolon,4,0,1084,1088,0
2019,Region IV-A CALABARZON,Mauban,0,0,824,824,0
2019,Region IV-A CALABARZON,Malunay,1299,0,157361,158660,0
2019,Region IV-A CALABARZON,Padre Burgos,234,0,12944,13178,0
2019,Region IV-A CALABARZON,Pagbilao,125,0,492,617,0
2019,Region IV-A CALABARZON,Panukulan,0,0,0,0,0
2019,Region IV-A CALABARZON,Patnanungan,0,0,2833,2833,0
2019,Region IV-A CALABARZON,Plaridel,8,0,2241,2249,0
2019,Region IV-A CALABARZON,Perez,39,0,211,250,0
2019,Region IV-A CALABARZON,Polillo,222,0,12516,12738,0
2019,Region IV-A CALABARZON,Quezon,2,0,2630,2632,0
2019,Region IV-A CALABARZON,Real,0,0,115890,115890,0
2019,Region IV-A CALABARZON,Sampaloc,232,0,0,232,0
2019,Region IV-A CALABARZON,San Andres,0,0,3507,3507,0
2019,Region IV-A CALABARZON,San Antonio,59,0,2982,3041,0
2019,Region IV-A CALABARZON,San Francisco,0,0,0,0,0
2019,Region IV-A CALABARZON,Sariaya,2465,0,465414,467879,0
2019,Region IV-A CALABARZON,Tagkawayan,23,0,6635,6658,0
2019,Region IV-A CALABARZON,Tayabas,0,0,194240,194240,0
2019,Region IV-A CALABARZON,Tiaong,351,4285,14115,18751,0
2019,Region IV-A CALABARZON,Unisan,0,0,0,0,0
2019,Region IV-A CALABARZON,Rizal,14124,0,2673580,2687704,0
2019,Region IV-A CALABARZON,Antipolo City,22,0,690105,690127,0
2019,Region IV-A CALABARZON,Angono,0,0,0,0,0
2019,Region IV-A CALABARZON,Baras,0,0,0,0,0
2019,Region IV-A CALABARZON,Binangonan,0,0,6538,6538,0
2019,Region IV-A CALABARZON,Cainta,0,0,860,860,0
2019,Region IV-A CALABARZON,Cordona,0,0,0,0,0
2019,Region IV-A CALABARZON,Jalajala,0,0,0,0,0
2019,Region IV-A CALABARZON,Morong,0,0,0,0,0
2019,Region IV-A CALABARZON,Pililia,0,0,4831,4831,0
2019,Region IV-A CALABARZON,Rodriguez,0,0,396760,396760,0
2019,Region IV-A CALABARZON,San Mateo,0,0,0,0,0
2019,Region IV-A CALABARZON,Tanay,2025,0,1012728,1014753,0
2019,Region IV-A CALABARZON,Taytay,12077,0,561758,573835,0
2019,Region IV-A CALABARZON,Teresa,0,0,0,0,0
2019,Region IV-B MIMAROPA,Region IV-B MIMAROPA,862426,5418,1638595,2506439,1
2019,Region IV-B MIMAROPA,Marinduque,453,0,36274,36727,0
2019,Region IV-B MIMAROPA,Boac,156,0,22032,22188,0
2019,Region IV-B MIMAROPA,Buenavista,0,0,0,0,0
2019,Region IV-B MIMAROPA,Gasan,212,0,2016,2228,0
2019,Region IV-B MIMAROPA,Mogpog,7,0,1620,1627,0
2019,Region IV-B MIMAROPA,Sta. Cruz,0,0,3141,3141,0
2019,Region IV-B MIMAROPA,Torrijos,78,0,7465,7543,0
2019,Region IV-B MIMAROPA,Occidental Mindoro,5398,622,136934,142954,0
2019,Region IV-B MIMAROPA,Abra de Ilog,0,0,0,0,0
2019,Region IV-B MIMAROPA,Calintaan,0,0,0,0,0
2019,Region IV-B MIMAROPA,Looc,0,2,12,14,0
2019,Region IV-B MIMAROPA,Lubang,1260,619,30931,32810,0
2019,Region IV-B MIMAROPA,Magsaysay,24,0,3215,3239,0
2019,Region IV-B MIMAROPA,Mamburao,36,1,14648,14685,0
2019,Region IV-B MIMAROPA,Paluan,0,0,0,0,0
2019,Region IV-B MIMAROPA,Rizal,0,0,126,126,0
2019,Region IV-B MIMAROPA,Sablayan,2785,0,34428,37213,0
2019,Region IV-B MIMAROPA,San Jose,1293,0,53574,54867,0
2019,Region IV-B MIMAROPA,Santa Cruz,0,0,0,0,0
2019,Region IV-B MIMAROPA,Others,0,0,0,0,0
2019,Region IV-B MIMAROPA,Oriental Mindoro,31616,1077,302325,335018,0
2019,Region IV-B MIMAROPA,Baco,0,0,420,420,0
2019,Region IV-B MIMAROPA,Bansud,34,0,4501,4535,0
2019,Region IV-B MIMAROPA,Bongabong,0,0,2467,2467,0
2019,Region IV-B MIMAROPA,Bulalacao,0,1077,12522,13599,0
2019,Region IV-B MIMAROPA,Calapan City,6735,0,101253,107988,0
2019,Region IV-B MIMAROPA,Gloria,16,0,3119,3135,0
2019,Region IV-B MIMAROPA,Mansalay,444,0,5270,5714,0
2019,Region IV-B MIMAROPA,Naujan,0,0,9883,9883,0
2019,Region IV-B MIMAROPA,Pinamalayan,10,0,24436,24446,0
2019,Region IV-B MIMAROPA,Pola,17,0,3089,3106,0
2019,Region IV-B MIMAROPA,Puerto Galera,24115,0,70727,94842,0
2019,Region IV-B MIMAROPA,Roxas,189,0,47833,48022,0
2019,Region IV-B MIMAROPA,San Teodoro,30,0,4799,4829,0
2019,Region IV-B MIMAROPA,Socorro,0,0,3045,3045,0
2019,Region IV-B MIMAROPA,Victoria,26,0,8961,8987,0
2019,Region IV-B MIMAROPA,Palawan,382485,3032,432005,817522,0
2019,Region IV-B MIMAROPA,Aborlan,819,0,2034,2853,0
2019,Region IV-B MIMAROPA,Araceli,94,0,670,764,0
2019,Region IV-B MIMAROPA,Balabac,2407,0,2022,4429,0
2019,Region IV-B MIMAROPA,Bataraza,48,48,16888,16984,0
2019,Region IV-B MIMAROPA,Busuanga,8076,1,3851,11928,0
2019,Region IV-B MIMAROPA,Brookes Point,124,0,22043,22167,0
2019,Region IV-B MIMAROPA,Cagayancillo,19,0,40,59,0
2019,Region IV-B MIMAROPA,Coron,118709,2983,170857,292549,0
2019,Region IV-B MIMAROPA,Cuyo,167,0,596,763,0
2019,Region IV-B MIMAROPA,Culion,19615,0,17074,36689,0
2019,Region IV-B MIMAROPA,El Nido,17,0,445,462,0
2019,Region IV-B MIMAROPA,Dumaran,187467,0,124257,311724,0
2019,Region IV-B MIMAROPA,Espanola,0,0,1654,1654,0
2019,Region IV-B MIMAROPA,Linapacan,259,0,619,878,0
2019,Region IV-B MIMAROPA,Magsaysay,0,0,0,0,0
2019,Region IV-B MIMAROPA,Narra,4896,0,28975,33871,0
2019,Region IV-B MIMAROPA,Quezon,187,0,8983,9170,0
2019,Region IV-B MIMAROPA,Rizal,286,0,3159,3445,0
2019,Region IV-B MIMAROPA,Roxas,164,0,10795,10959,0
2019,Region IV-B MIMAROPA,San Vicente,31324,0,10648,41972,0
2019,Region IV-B MIMAROPA,Taytay,7807,0,6395,14202,0
2019,Region IV-B MIMAROPA,Romblon,800,0,3335,4135,0
2019,Region IV-B MIMAROPA,Alcantara,0,0,0,0,0
2019,Region IV-B MIMAROPA,Calatrava,0,0,0,0,0
2019,Region IV-B MIMAROPA,Ferrol,0,0,0,0,0
2019,Region IV-B MIMAROPA,Looc,0,0,0,0,0
2019,Region IV-B MIMAROPA,Magdiwang,0,0,0,0,0
2019,Region IV-B MIMAROPA,Odiongan,0,0,0,0,0
2019,Region IV-B MIMAROPA,Romblon,0,0,0,0,0
2019,Region IV-B MIMAROPA,San Agustin,0,0,0,0,0
2019,Region IV-B MIMAROPA,San Andres,0,0,0,0,0
2019,Region IV-B MIMAROPA,San Fernando,0,0,0,0,0
2019,Region IV-B MIMAROPA,San Jose,800,0,3335,4135,0
2019,Region IV-B MIMAROPA,Santa Maria,0,0,0,0,0
2019,Region IV-B MIMAROPA,Puerto Princesa City,441674,687,727722,1170083,0
2019,Region V (BICOL REGION),Region V (BICOL REGION),360804,28783,2890848,3280435,1
2019,Region V (BICOL REGION),Albay,281099,301,1543952,1825352,0
2019,Region V (BICOL REGION),Legazpi City,266326,0,1011789,1278115,0
2019,Region V (BICOL REGION),Bacacay,3643,0,53425,57068,0
2019,Region V (BICOL REGION),Camalig,27,0,1780,1807,0
2019,Region V (BICOL REGION),Daraga,2030,118,72981,75129,0
2019,Region V (BICOL REGION),Guinobotan,122,0,37287,37409,0
2019,Region V (BICOL REGION),Jovellar,0,0,434,434,0
2019,Region V (BICOL REGION),Libon,35,0,3543,3578,0
2019,Region V (BICOL REGION),Ligao City,83,0,95817,95900,0
2019,Region V (BICOL REGION),Malilipot,73,0,16735,16808,0
2019,Region V (BICOL REGION),Malinao,0,0,0,0,0
2019,Region V (BICOL REGION),Manito,70,0,6006,6076,0
2019,Region V (BICOL REGION),Oas,1200,0,60909,62109,0
2019,Region V (BICOL REGION),Pio Duran,42,0,7740,7782,0
2019,Region V (BICOL REGION),Polangui,2873,143,39350,42366,0
2019,Region V (BICOL REGION),Rapu Rapu,270,40,5510,5820,0
2019,Region V (BICOL REGION),Sto. Domingo,556,0,45346,45902,0
2019,Region V (BICOL REGION),Tabaco City,3613,0,76287,79900,0
2019,Region V (BICOL REGION),Tiwi,136,0,9013,9149,0
2019,Region V (BICOL REGION),Others,0,0,0,0,0
2019,Region V (BICOL REGION),Camarines Norte,50016,28482,854904,933402,0
2019,Region V (BICOL REGION),Basud,24,0,15439,15463,0
2019,Region V (BICOL REGION),Capalonga,681,0,50824,51505,0
2019,Region V (BICOL REGION),Daet,41294,4965,254551,300810,0
2019,Region V (BICOL REGION),Jose Panganiban,228,0,114618,114846,0
2019,Region V (BICOL REGION),Labo,2951,0,49266,52217,0
2019,Region V (BICOL REGION),Mercedes,341,0,84969,85310,0
2019,Region V (BICOL REGION),Paracale,652,0,71548,72200,0
2019,Region V (BICOL REGION),San Lorenzo Ruiz,0,0,991,991,0
2019,Region V (BICOL REGION),San Vicente,0,0,62,62,0
2019,Region V (BICOL REGION),Sta Elena,97,0,10429,10526,0
2019,Region V (BICOL REGION),Talisay,29,0,10837,10866,0
2019,Region V (BICOL REGION),Vinzons,3719,23517,191370,218606,0
2019,Region V (BICOL REGION),Others,0,0,0,0,0
2019,Region V (BICOL REGION),Camarines Sur,13657,0,37885,51542,0
2019,Region V (BICOL REGION),Iriga City,13657,0,37885,51542,0
2019,Region V (BICOL REGION),Naga City,0,0,0,0,0
2019,Region V (BICOL REGION),Others,0,0,0,0,0
2019,Region V (BICOL REGION),Catanduanes,7088,0,235326,242414,0
2019,Region V (BICOL REGION),Bagamanoc,115,0,3761,3876,0
2019,Region V (BICOL REGION),Bato,0,0,68,68,0
2019,Region V (BICOL REGION),Baras,1298,0,10593,11891,0
2019,Region V (BICOL REGION),Caramoran,45,0,1272,1317,0
2019,Region V (BICOL REGION),Gigmoto,7,0,566,573,0
2019,Region V (BICOL REGION),Pandan,328,0,9436,9764,0
2019,Region V (BICOL REGION),Panganiban,3,0,1109,1112,0
2019,Region V (BICOL REGION),San Andres,586,0,24119,24705,0
2019,Region V (BICOL REGION),San Miguel,0,0,0,0,0
2019,Region V (BICOL REGION),Viga,22,0,2181,2203,0
2019,Region V (BICOL REGION),Virac,4684,0,182221,186905,0
2019,Region V (BICOL REGION),Masbate Province,574,0,38881,39455,0
2019,Region V (BICOL REGION),Aroroy,70,0,377,447,0
2019,Region V (BICOL REGION),Baleno,0,0,0,0,0
2019,Region V (BICOL REGION),Balud,181,0,21271,21452,0
2019,Region V (BICOL REGION),Batuan,0,0,0,0,0
2019,Region V (BICOL REGION),Cataingan,0,0,0,0,0
2019,Region V (BICOL REGION),Cawayan,0,0,0,0,0
2019,Region V (BICOL REGION),Claveria,13,0,1574,1587,0
2019,Region V (BICOL REGION),Dimasalang,0,0,0,0,0
2019,Region V (BICOL REGION),Esperanza,0,0,0,0,0
2019,Region V (BICOL REGION),Mandaon,0,0,0,0,0
2019,Region V (BICOL REGION),Milagros,0,0,0,0,0
2019,Region V (BICOL REGION),Mobo,0,0,0,0,0
2019,Region V (BICOL REGION),Monreal,0,0,562,562,0
2019,Region V (BICOL REGION),Palanas,0,0,0,0,0
2019,Region V (BICOL REGION),Pio V. Corpus,0,0,0,0,0
2019,Region V (BICOL REGION),Placer,310,0,15097,15407,0
2019,Region V (BICOL REGION),San Fernando,0,0,0,0,0
2019,Region V (BICOL REGION),San Jacinto,0,0,0,0,0
2019,Region V (BICOL REGION),San Pascual,0,0,0,0,0
2019,Region V (BICOL REGION),Masbate City,3255,0,98357,101612,0
2019,Region V (BICOL REGION),Sorsogon Province,0,0,0,0,0
2019,Region V (BICOL REGION),Sorsogon City,5115,0,81543,86658,0
2019,Region VI (WESTERN VISAYAS),Region VI (WESTERN VISAYAS),1245960,82299,4558864,5887123,1
2019,Region VI (WESTERN VISAYAS),Boracay,1037619,64547,932433,2034599,0
2019,Region VI (WESTERN VISAYAS),Aklan,24693,0,192674,217367,0
2019,Region VI (WESTERN VISAYAS),Buruanga,0,0,0,0,0
2019,Region VI (WESTERN VISAYAS),Kalibo,24670,0,192412,217082,0
2019,Region VI (WESTERN VISAYAS),Nabas,23,0,262,285,0
2019,Region VI (WESTERN VISAYAS),New Washington,0,0,0,0,0
2019,Region VI (WESTERN VISAYAS),Numancia,0,0,0,0,0
2019,Region VI (WESTERN VISAYAS),Tangalan,0,0,0,0,0
2019,Region VI (WESTERN VISAYAS),Antique,4439,0,64602,69041,0
2019,Region VI (WESTERN VISAYAS),Anini-y,19,0,5952,5971,0
2019,Region VI (WESTERN VISAYAS),Belison,3,0,780,783,0
2019,Region VI (WESTERN VISAYAS),Bugasong,0,0,197,197,0
2019,Region VI (WESTERN VISAYAS),Caluya,0,0,18453,18453,0
2019,Region VI (WESTERN VISAYAS),Culasi,2103,0,16140,18243,0
2019,Region VI (WESTERN VISAYAS),Hamtic,0,0,0,0,0
2019,Region VI (WESTERN VISAYAS),Laua-an,0,0,0,0,0
2019,Region VI (WESTERN VISAYAS),Libertad,0,0,492,492,0
2019,Region VI (WESTERN VISAYAS),Pandan,2295,0,6653,8948,0
2019,Region VI (WESTERN VISAYAS),Patnogon,0,0,256,256,0
2019,Region VI (WESTERN VISAYAS),San Remegio,0,0,0,0,0
2019,Region VI (WESTERN VISAYAS),Sebaste,0,0,24,24,0
2019,Region VI (WESTERN VISAYAS),San Jose,0,0,6558,6558,0
2019,Region VI (WESTERN VISAYAS),Sibalom,6,0,2474,2480,0
2019,Region VI (WESTERN VISAYAS),Tibiao,0,0,4922,4922,0
2019,Region VI (WESTERN VISAYAS),Tobias Fornier,0,0,1466,1466,0
2019,Region VI (WESTERN VISAYAS),Valderrama,13,0,235,248,0
2019,Region VI (WESTERN VISAYAS),Capiz,5748,8178,304601,318527,0
2019,Region VI (WESTERN VISAYAS),Cuartero,0,0,2324,2324,0
2019,Region VI (WESTERN VISAYAS),Dao,0,0,3780,3780,0
2019,Region VI (WESTERN VISAYAS),Dumalag,60,0,1375,1435,0
2019,Region VI (WESTERN VISAYAS),Dumarao,0,0,727,727,0
2019,Region VI (WESTERN VISAYAS),Ivisan,70,0,2650,2720,0
2019,Region VI (WESTERN VISAYAS),Jamindan,1,0,781,782,0
2019,Region VI (WESTERN VISAYAS),Maayon,0,0,3789,3789,0
2019,Region VI (WESTERN VISAYAS),Mambusao,3,0,2839,2842,0
2019,Region VI (WESTERN VISAYAS),Panay,21,0,7770,7791,0
2019,Region VI (WESTERN VISAYAS),Panitan,0,0,4518,4518,0
2019,Region VI (WESTERN VISAYAS),Pilar,93,3,3846,3942,0
2019,Region VI (WESTERN VISAYAS),Pontevedra,1,0,11524,11525,0
2019,Region VI (WESTERN VISAYAS),Pres. Roxas,0,0,6751,6751,0
2019,Region VI (WESTERN VISAYAS),Roxas City,5167,7603,234621,247391,0
2019,Region VI (WESTERN VISAYAS),Sapian,183,569,3159,3911,0
2019,Region VI (WESTERN VISAYAS),Sigma,27,3,5610,5640,0
2019,Region VI (WESTERN VISAYAS),Tapaz,122,0,8537,8659,0
2019,Region VI (WESTERN VISAYAS),Guimaras,6011,0,97356,103367,0
2019,Region VI (WESTERN VISAYAS),Buenavista,0,0,3222,3222,0
2019,Region VI (WESTERN VISAYAS),Jordan,89,0,7472,7561,0
2019,Region VI (WESTERN VISAYAS),Nueva Valencia,5193,0,76428,81621,0
2019,Region VI (WESTERN VISAYAS),San Lorenzo,447,0,8494,8941,0
2019,Region VI (WESTERN VISAYAS),Sibunag,282,0,1740,2022,0
2019,Region VI (WESTERN VISAYAS),Others,0,0,0,0,0
2019,Region VI (WESTERN VISAYAS),Iloilo Province,5060,976,381610,387646,0
2019,Region VI (WESTERN VISAYAS),Ajuy,57,18,2467,2542,0
2019,Region VI (WESTERN VISAYAS),Alimodian,0,0,852,852,0
2019,Region VI (WESTERN VISAYAS),Badiangan,318,77,6570,6965,0
2019,Region VI (WESTERN VISAYAS),Balasan,33,0,2675,2708,0
2019,Region VI (WESTERN VISAYAS),Banate,0,0,8075,8075,0
2019,Region VI (WESTERN VISAYAS),Barotac Nuevo,5,0,1527,1532,0
2019,Region VI (WESTERN VISAYAS),Barotac Viejo,0,0,3947,3947,0
2019,Region VI (WESTERN VISAYAS),Batad,0,0,0,0,0
2019,Region VI (WESTERN VISAYAS),Bingawan,0,0,6962,6962,0
2019,Region VI (WESTERN VISAYAS),Cabatuan,189,107,7502,7798,0
2019,Region VI (WESTERN VISAYAS),Calinog,0,0,9275,9275,0
2019,Region VI (WESTERN VISAYAS),Carles,930,685,82066,83681,0
2019,Region VI (WESTERN VISAYAS),Concepcion,25,0,11741,11766,0
2019,Region VI (WESTERN VISAYAS),Dingle,0,0,151,151,0
2019,Region VI (WESTERN VISAYAS),Duenas,58,0,2150,2208,0
2019,Region VI (WESTERN VISAYAS),Dumangas,0,0,2359,2359,0
2019,Region VI (WESTERN VISAYAS),Estancia,327,0,54741,55068,0
2019,Region VI (WESTERN VISAYAS),Guimbal,32,0,19485,19517,0
2019,Region VI (WESTERN VISAYAS),Igbaras,0,0,2003,2003,0
2019,Region VI (WESTERN VISAYAS),Januiay,477,0,6460,6937,0
2019,Region VI (WESTERN VISAYAS),Lambunao,0,0,3096,3096,0
2019,Region VI (WESTERN VISAYAS),Leganes,464,87,31871,32422,0
2019,Region VI (WESTERN VISAYAS),Lemery,0,0,18,18,0
2019,Region VI (WESTERN VISAYAS),Leon,63,0,8744,8807,0
2019,Region VI (WESTERN VISAYAS),Maasin,0,0,2971,2971,0
2019,Region VI (WESTERN VISAYAS),Miagao,1,0,1696,1697,0
2019,Region VI (WESTERN VISAYAS),Mina,11,0,874,885,0
2019,Region VI (WESTERN VISAYAS),New Lucena,4,0,10332,10336,0
2019,Region VI (WESTERN VISAYAS),Oton,540,0,13393,13933,0
2019,Region VI (WESTERN VISAYAS),Passi,105,0,6711,6816,0
2019,Region VI (WESTERN VISAYAS),Pavia,2,0,4969,4971,0
2019,Region VI (WESTERN VISAYAS),Pototan,47,1,6729,6777,0
2019,Region VI (WESTERN VISAYAS),San Dionisio,7,0,599,606,0
2019,Region VI (WESTERN VISAYAS),San Enrique,0,0,0,0,0
2019,Region VI (WESTERN VISAYAS),San Joaquin,280,0,22825,23105,0
2019,Region VI (WESTERN VISAYAS),San Miguel,308,0,15636,15944,0
2019,Region VI (WESTERN VISAYAS),Sara,63,1,1520,1584,0
2019,Region VI (WESTERN VISAYAS),Sta. Barbara,184,0,7193,7377,0
2019,Region VI (WESTERN VISAYAS),Tigbauan,526,0,10496,11022,0
2019,Region VI (WESTERN VISAYAS),Tubungan,0,0,66,66,0
2019,Region VI (WESTERN VISAYAS),Zarraga,4,0,863,867,0
2019,Region VI (WESTERN VISAYAS),Negros Occidental,25189,131,755825,781145,0
2019,Region VI (WESTERN VISAYAS),Bago,178,0,22291,22469,0
2019,Region VI (WESTERN VISAYAS),Binalbagan,26,0,7384,7410,0
2019,Region VI (WESTERN VISAYAS),Cadiz,3638,0,48183,51821,0
2019,Region VI (WESTERN VISAYAS),Calatrava,5,0,3164,3169,0
2019,Region VI (WESTERN VISAYAS),Candoni,0,0,0,0,0
2019,Region VI (WESTERN VISAYAS),Cauayan,0,0,0,0,0
2019,Region VI (WESTERN VISAYAS),DS Benedicto,0,0,0,0,0
2019,Region VI (WESTERN VISAYAS),Escalante,0,0,0,0,0
2019,Region VI (WESTERN VISAYAS),Hinigaran,17,0,10635,10652,0
2019,Region VI (WESTERN VISAYAS),Hinobaan,1639,131,16872,18642,0
