Year;Region_Code;Region_Name;Province;Location;Level_Original;Foreign_Travelers;OFW;Domestic_Travelers;Total;Level;Latitude;Longitude
2017;Region IV-A;Region IV-A CALABARZON;Rizal;Taytay;City/Municipality;0;0;70576;70576;City/Municipality;14,1008;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;;Region IV-B MIMAROPA;Region;591108;24921;1370083;1986112;Region;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Marinduque;Marinduque;Province;262;0;55307;55569;Province;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Marinduque;Boac;City/Municipality;146;0;36357;36503;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Marinduque;Buenavista;City/Municipality;27;0;501;528;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Marinduque;Gasan;City/Municipality;37;0;2566;2603;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Marinduque;Mogpog;City/Municipality;15;0;2929;2944;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Marinduque;Sta. Cruz;City/Municipality;7;0;10833;10840;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Marinduque;Torrijos;City/Municipality;30;0;2121;2151;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Occidental Mindoro;Occidental Mindoro;Province;6460;310;139449;146219;Province;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Occidental Mindoro;Abra de Ilog;City/Municipality;1313;0;4947;6260;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Occidental Mindoro;Calintaan;City/Municipality;198;0;6950;7148;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Occidental Mindoro;Looc;City/Municipality;0;0;216;216;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Occidental Mindoro;Lubang;City/Municipality;124;310;8095;8529;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Occidental Mindoro;Magsaysay;City/Municipality;156;0;4163;4319;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Occidental Mindoro;Mamburao;City/Municipality;257;0;21351;21608;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Rizal;Rizal;Province;0;0;52;52;Province;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Rizal;Sablayan;City/Municipality;2998;0;25865;28863;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Rizal;San Jose;City/Municipality;608;0;62924;63532;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Rizal;Santa Cruz;City/Municipality;806;0;4886;5692;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;Oriental Mindoro;Province;55078;20;229586;284684;Province;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;Baco;City/Municipality;0;0;1102;1102;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;Bansud;City/Municipality;0;0;4355;4355;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;Bongabong;City/Municipality;12;0;5879;5891;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;Bulalacao;City/Municipality;608;0;10581;11189;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;Calapan City;City/Municipality;6972;0;94718;101690;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;Gloria;City/Municipality;0;0;2319;2319;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;Mansalay;City/Municipality;169;0;1598;1767;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;Naujan;City/Municipality;0;0;9182;9182;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;Pinamalayan;City/Municipality;202;0;16416;16618;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;Pola;City/Municipality;31;0;2095;2126;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;Puerto Galera;City/Municipality;46879;20;52953;99852;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;Roxas;City/Municipality;97;0;16243;16340;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;San Teodoro;City/Municipality;108;0;2715;2823;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;Socorro;City/Municipality;0;0;3270;3270;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Oriental Mindoro;Victoria;City/Municipality;0;0;6160;6160;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Palawan;Palawan;Province;179987;848;234029;414864;Province;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Palawan;Aborlan;City/Municipality;498;0;2027;2525;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Palawan;Bataraza;City/Municipality;770;604;15336;16710;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Palawan;Busuanga;City/Municipality;11298;0;2852;14150;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Palawan;Brookes Point;City/Municipality;367;0;18111;18478;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Palawan;Coron;City/Municipality;71579;244;101747;173570;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Palawan;Culion;City/Municipality;349;0;946;1295;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Palawan;El Nido;City/Municipality;62868;0;30756;93624;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Palawan;Espanola;City/Municipality;72;0;1068;1140;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Palawan;Linapacan;City/Municipality;5342;0;302;5644;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Palawan;Narra;City/Municipality;595;0;26686;27281;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Rizal;San Vicente;City/Municipality;21643;0;4377;26020;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Rizal;Taytay;City/Municipality;3307;0;10168;13475;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Romblon;Romblon;Province;7347;2780;53009;63136;Province;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Romblon;Alcantara;City/Municipality;149;0;2080;2229;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Romblon;Ferrol;City/Municipality;461;0;0;461;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Romblon;Magdiwang;City/Municipality;357;0;2400;2757;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Romblon;Odiongan;City/Municipality;1485;0;17835;19320;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Romblon;San Fernando;City/Municipality;11;0;172;183;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Romblon;Santa Maria;City/Municipality;0;0;1126;1126;City/Municipality;10,7202;121,0794
2017;Region IV-B;Region IV-B MIMAROPA;Romblon;Puerto Princesa City;City/Municipality;341974;20963;658703;1021640;City/Municipality;10,7202;121,0794
2017;Region V;Region V (BICOL REGION);;Region V (BICOL REGION);Region;1165759;20148;4853990;6039897;Region;13,4213;123,4136
2017;Region V;Region V (BICOL REGION);Albay;Albay;Province;478357;221;1298313;1776891;Province;13,4213;123,4136
2017;Region V;Region V (BICOL REGION);Albay;Legazpi City;City/Municipality;467266;0;808135;1275401;City/Municipality;13,4213;123,4136
2017;Region V;Region V (BICOL REGION);Albay;Others;City/Municipality;11091;221;490178;501490;City/Municipality;13,4213;123,4136
2017;Region V;Region V (BICOL REGION);Camarines Norte;Camarines Norte;Province;42993;19927;455935;518855;Province;13,4213;123,4136
2017;Region V;Region V (BICOL REGION);Camarines Sur;Camarines Sur;Province;599851;0;2344701;2944552;Province;13,4213;123,4136
2017;Region V;Region V (BICOL REGION);Camarines Sur;Iriga City;City/Municipality;19511;0;38367;57878;City/Municipality;13,4213;123,4136
2017;Region V;Region V (BICOL REGION);Camarines Sur;Naga City;City/Municipality;278624;0;1092093;1370717;City/Municipality;13,4213;123,4136
2017;Region V;Region V (BICOL REGION);Catanduanes;Catanduanes;Province;7407;0;215216;222623;Province;13,4213;123,4136
2017;Region V;Region V (BICOL REGION);Masbate Province;Masbate Province;Province;706;0;96530;97236;Province;13,4213;123,4136
2017;Region V;Region V (BICOL REGION);Masbate Province;Masbate City;City/Municipality;7072;0;240010;247082;City/Municipality;13,4213;123,4136
2017;Region V;Region V (BICOL REGION);Sorsogon Province;Sorsogon Province;Province;4352;0;58872;63224;Province;13,4213;123,4136
2017;Region V;Region V (BICOL REGION);Sorsogon Province;Sorsogon City;City/Municipality;25021;0;144413;169434;City/Municipality;13,4213;123,4136
2017;Region VI;Region VI (WESTERN VISAYAS);;Region VI (WESTERN VISAYAS);Region;1162343;46909;4643685;5852937;Region;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Aklan;Aklan;Province;1001511;42065;1177245;2220821;Province;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Aklan;Boracay;City/Municipality;986920;42060;972994;2001974;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Aklan;Kalibo;City/Municipality;14437;0;197959;212396;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Aklan;New Washington;City/Municipality;154;5;6292;6451;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;Antique;Province;4757;0;158168;162925;Province;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;Anini-y;City/Municipality;486;0;89948;90434;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;Belison;City/Municipality;0;0;11937;11937;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;Bugasong;City/Municipality;0;0;384;384;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;Caluya;City/Municipality;0;0;2233;2233;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;Culasi;City/Municipality;2137;0;29051;31188;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;Hamtic;City/Municipality;0;0;141;141;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;Libertad;City/Municipality;4;0;643;647;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;Pandan;City/Municipality;1912;0;5843;7755;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;Patnogon;City/Municipality;0;0;52;52;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;San Remegio;City/Municipality;0;0;32;32;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;Sebaste;City/Municipality;102;0;7928;8030;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;San Jose;City/Municipality;107;0;5744;5851;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;Sibalom;City/Municipality;0;0;1264;1264;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;Tibiao;City/Municipality;0;0;144;144;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;Tobias Fornier;City/Municipality;1;0;2700;2701;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Antique;Valderrama;City/Municipality;8;0;124;132;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Capiz;Province;3491;3408;222296;229195;Province;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Cuartero;City/Municipality;0;0;2218;2218;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Dao;City/Municipality;18;19;2325;2362;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Dumalag;City/Municipality;12;22;2829;2863;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Dumarao;City/Municipality;19;0;473;492;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Ivisan;City/Municipality;7;0;4213;4220;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Jamindan;City/Municipality;0;0;2438;2438;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Maayon;City/Municipality;0;0;1148;1148;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Mambusao;City/Municipality;0;0;2201;2201;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Panay;City/Municipality;0;0;1976;1976;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Panitan;City/Municipality;0;0;1876;1876;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Pilar;City/Municipality;40;10;1903;1953;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Pontevedra;City/Municipality;61;86;14972;15119;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Pres. Roxas;City/Municipality;0;0;4853;4853;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Roxas City;City/Municipality;3257;3171;171225;177653;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Sapian;City/Municipality;53;97;1464;1614;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Sigma;City/Municipality;22;3;3214;3239;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Capiz;Tapaz;City/Municipality;2;0;2968;2970;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Guimaras;Guimaras;Province;3907;0;124349;128256;Province;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Guimaras;Buenavista;City/Municipality;103;0;4023;4126;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Guimaras;Jordan;City/Municipality;181;0;8486;8667;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Guimaras;Nueva Valencia;City/Municipality;2789;0;94670;97459;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Guimaras;San Lorenzo;City/Municipality;443;0;9250;9693;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Guimaras;Sibunag;City/Municipality;391;0;7920;8311;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Iloilo Province;Province;5547;13;305318;310878;Province;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Ajuy;City/Municipality;143;0;2974;3117;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Alimodian;City/Municipality;0;0;2897;2897;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Badiangan;City/Municipality;72;0;4373;4445;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Balasan;City/Municipality;0;0;384;384;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Banate;City/Municipality;0;0;20308;20308;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Barotac Nuevo;City/Municipality;23;0;1057;1080;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Barotac Viejo;City/Municipality;2;0;1755;1757;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Batad;City/Municipality;0;0;287;287;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Bingawan;City/Municipality;0;0;1007;1007;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Cabatuan;City/Municipality;5;0;2095;2100;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Calinog;City/Municipality;21;0;3177;3198;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Carles;City/Municipality;1742;0;53653;55395;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Concepcion;City/Municipality;94;0;13878;13972;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Dingle;City/Municipality;8;0;185;193;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Duenas;City/Municipality;17;13;2043;2073;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Dumangas;City/Municipality;29;0;2363;2392;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Estancia;City/Municipality;1380;0;38189;39569;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Guimbal;City/Municipality;200;0;29233;29433;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Igbaras;City/Municipality;13;0;2173;2186;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Januiay;City/Municipality;0;0;6041;6041;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Lambunao;City/Municipality;13;0;1379;1392;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Leganes;City/Municipality;269;0;14139;14408;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Lemery;City/Municipality;5;0;158;163;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Leon;City/Municipality;18;0;9737;9755;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Maasin;City/Municipality;0;0;9241;9241;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Miagao;City/Municipality;2;0;567;569;City/Municipality;11,005;122,5373
2017;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;New Lucena;City/Municipality;18;0;9859;9877;City/Municipality;11,005;122,5373
